,date,text
2077,2022-04-13 12:13:05,"Such foreign bases are always source of instability in the region. A prelude to a geostrategic tug of war following #Russia,s interest in #Zeila &amp; now the US in #Berbera.  #Somalia #Somali #BabelMandeb #Somaliland #Mogadishu @sntvnews1 https://t.co/G7ZpVpO7uI"
2078,2022-04-13 12:13:01,RT @TheKrulakCenter: Our next #BruteCast is just a few hours away—join #TeamKrulak &amp; Dr. Lasha Tchantouridzé of @norwichnews for an assessm…
2079,2022-04-13 12:13:01,"Astronaut 🧑‍🚀 Launches 🚀 1st #NFT , Raises $500K To Help #Ukraine Fight #Russia  https://t.co/HeInOSESyF"
2080,2022-04-13 12:13:00,RT @nexta_tv: ❗️#Britain bans imports of cast iron and steel from #Russia as of April 14.
2081,2022-04-13 12:12:59,RT @KyleWOrton: Better: the #US publicly notes that #China's global propaganda apparatus is helping #Russia prepare an information environm…
2082,2022-04-13 12:12:57,"RT @AlexKokcharov: In #Russia|n-occupied #Kherson, south #Ukraine, local residents again hold a #protest against the ongoing Russian occupa…"
2083,2022-04-13 12:12:55,"#SaudiArabia TV mocks @JoeBiden
The whole world knows Biden has caused the #ukranianwar by offering @NATO membership to a buffer country.
If #china or #russia had an agreement with #Canada
To put bases on the US border America would take military action
https://t.co/66xS8LFBZr"
2084,2022-04-13 12:12:55,RT @nexta_tv: ❗️#Britain bans imports of cast iron and steel from #Russia as of April 14.
2085,2022-04-13 12:12:54,"RT @nexta_tv: ❗️The #UK has significantly expanded its sanctions list.  In its updated version, there are 206 individuals from #Russia and…"
2086,2022-04-13 12:12:53,"RT @nexta_tv: ❗️The #UK has significantly expanded its sanctions list.  In its updated version, there are 206 individuals from #Russia and…"
2087,2022-04-13 12:12:52,"I do not support any military. To understand this video you have to watch it till the end. "" ONLY LOVE WILL REMAIN ""
 #UkraineWar #UkraineRussianWar #Russia #Ukraine️ #RussianUkrainianWar #RealMadridChelsea https://t.co/nnMJKNuuag"
2088,2022-04-13 12:12:50,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
2089,2022-04-13 12:12:50,"“Winding down exposure can take time. As forced sellers, the #banks have little, if any, bargaining power. The expanding list of [#Russia] #sanctions means there is a small, and shrinking, pool of buyers and also uncertainty about how any payment might be made.”🤔 #compliance https://t.co/WYAkByyMjn"
2090,2022-04-13 12:12:44,"RT @EpochTimesChina: #Sanctions placed on #Russia have aggravated global energy supplies, and forced many countries to revert to other sour…"
2091,2022-04-13 12:12:43,"RT @afrintegrity: Diplomatic ties between Russia and Africa have been strengthened in recent years. In our Foresight paper, we examined wha…"
2092,2022-04-13 12:12:43,"RT @nexta_tv: ❗️The #UK has significantly expanded its sanctions list.  In its updated version, there are 206 individuals from #Russia and…"
2093,2022-04-13 12:12:43,"RT @Russ_Warrior: What #Russia faces now is the second edition, the 21st-century edition of the Great Patriotic War.   
https://t.co/Wy76y7…"
2094,2022-04-13 12:12:42,"@lesiavasylenko @PACE_News Here is a thread on the rape survivors from #Kosova.

You will see that unfortunately, there is almost no difference between #Serbia &amp; #Russia when it comes to war crimes.
https://t.co/yq37ulpcU1"
2095,2022-04-13 12:12:42,"RT @nexta_tv: ❗️The #UK has significantly expanded its sanctions list.  In its updated version, there are 206 individuals from #Russia and…"
2096,2022-04-13 12:12:38,#WednesdayVibe #TodayInDoom #RussiaUkraineWar #China Pro #Russia the #tradewar #Taiwan #ColdWar &amp; #COVID19 blamegame Thermonuclear #Iran #NorthKorea testing #Nuclear war fears #BidenBorderCrisis #HuntersLaptop #GreenNewDeal Socialism #EnergyCrisis #shortages #USDebt #crime &amp;more https://t.co/uFl7107Rg8
2097,2022-04-13 12:12:38,RT @lesiavasylenko: #russia military losses have long surpassed those killed in 10 years in Afghanistan. #WarDay #49
2098,2022-04-13 12:12:36,"Finland debates joining NATO, possibly expanding alliance Putin hates
The Scandinavian country bordering #Russia is beginning the process with an official assessment of how Russia’s invasion of #Ukraine️ has changed its security environment. via WAPO"
2099,2022-04-13 12:12:35,"RT @AboutJazzTime1: Humans claim to be the superior species in the animal kingdom however, their actions show they are merely a different k…"
2100,2022-04-13 12:12:33,"RT @ushukrik: Join it #oott #Russia #ukraine 
 #ThePoliticsSpace https://t.co/rXhs3Xhcml https://t.co/enTnv4FNSI"
2101,2022-04-13 12:12:32,"RT @SeifGebre: 2 mons of conflict in #Ukraine, @POTUS describe #Russia’s action #genocide

Yet 17 months of atrocities &amp; ample evidences of…"
2102,2022-04-13 12:12:30,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
2103,2022-04-13 12:12:29,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
2104,2022-04-13 12:12:27,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
2105,2022-04-13 12:12:25,"RT @SgtStavka: In Russian Military History
12 April (2/3)

2022: Ukrainians attempt breakout from Ilych Factory, but are unsuccessful.  ~10…"
2106,2022-04-13 12:12:24,"RT @abdraf43: Freedom for the Palestinian boy Ahmed Manasra, who was arrested in 2015 after he was injured and tortured by the Israeli occu…"
2107,2022-04-13 12:12:23,"RT @telesurenglish: #Russia | President Vladimir Putin said that Kiev-Moscow peace negotiations have ""returned to a deadlock,"" as Ukraine h…"
2108,2022-04-13 12:12:22,"RT @LevinaNeythiri: 1/2 
Interesting updates frm #Ukraine-#Russia 
~President Putin said Military build up is defensive &amp; pose NO threat.
B…"
2109,2022-04-13 12:12:21,"RT @CasusBellii: War Thread 🇺🇦🇷🇺

#Ukraine / #Russia 

[Day 49] 

Full threads : 
https://t.co/1u2qEDltOs

Wanna tips ? : [ https://t.co/7t…"
2110,2022-04-13 12:12:21,"RT @NuestraIraSLG: #CALLOUS—@simko_bednarski pens an article for @nypost that callously, fraudulently, and with complete disregard for live…"
2111,2022-04-13 12:12:20,"This morning, the Evil Thug and cowardly butchers say they have captured over 1000 braves Ukrainian marines in Mariupol. The marines fought hard defending the city but finally ran out of ammunition. Ukraine should trade Russian prisoners for these brave marines. #Russia #CNN"
2112,2022-04-13 12:12:19,#Russia keeps losing wars because of its dysfunctional military culture. All of the Russian military’s manifold deficiencies have been brutally exposed during its unprovoked invasion of #Ukraine. @ruslantrad @GuyReuters @Thomas_Sparrow https://t.co/jtOtol8pad
2113,2022-04-13 12:12:17,"RT @OmnaTigray: Why is #Russia's war in #Ukraine more worthy of an expedited ""genocide"" declaration from @POTUS than #Ethiopia and #Eritrea…"
2114,2022-04-13 12:12:14,RT @lesiavasylenko: #russia military losses have long surpassed those killed in 10 years in Afghanistan. #WarDay #49
2115,2022-04-13 12:12:14,"RT @AlexKokcharov: In #Ukraine, since the start of the open invasion by #Russia on 24 February, Russian troops have killed 191 children and…"
2116,2022-04-13 12:12:13,"RT @RSF_inter: RSF condemns the malicious &amp; sophisticated attack against @gazeta_wyborcza, #Poland's largest independent newspaper. Aiming…"
2117,2022-04-13 12:12:12,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
2118,2022-04-13 12:12:12,"RT @nabihbulos: A dispatch from the villages outside #Mykolaiv, in southern #Ukraine, where a frontline against #Russia-n troops is changin…"
2119,2022-04-13 12:12:09,"#Putin has got 2 go. If his aggression is allowed 2 stand because #Russia has #nukes, what's 2 stop other #nuclear countries from annihilating their neighbors w/o fear of reprisal? This cannot stand. #Humanity is in the balance. Who needs an asteroid, we will end us. #DontLookUp!"
2120,2022-04-13 12:12:04,"RT @RussianEmbassy: 1/2 FM #Lavrov: #US is cultivating neo-Nazis and ultra-radicals on #Russia’s borders, setting up dozens of laboratories…"
2121,2022-04-13 12:12:04,"RT @coinologybtc: 🔴Central Bank of Russia Issues Warnings About Cryptocurrencies. 
The central bank has reaffirmed its hardline stance on d…"
2122,2022-04-13 12:12:01,"@1vCruz @chinanalyst7110 @nytimes I am #Ukrainian. Since #russia attacked us, our people are already living in ""oblivion"". But we know the value of #freedom. We will not stop unless we can be #free from #russian oppression.

💪🇺🇦 https://t.co/XaXVpM0ICZ https://t.co/W8XRhnPtSG"
2123,2022-04-13 12:11:59,"RT @globaltimesnews: International society should try to cool down the situation in Ukraine, not fan the flames, and should push for a dipl…"
2124,2022-04-13 12:11:59,"RT @UKRWarSitRep: 🇵🇱🇺🇦 A video is circulating on social networks, in which, presumably, a train with military equipment is sent from Poland…"
2125,2022-04-13 12:11:56,"RT @RSF_inter: RSF condemns the malicious &amp; sophisticated attack against @gazeta_wyborcza, #Poland's largest independent newspaper. Aiming…"
2126,2022-04-13 12:11:56,RT @MateuszSobiera3: 🐕 There were 27 dogs brought to the shelter. Pomeranian Spitz breed! Kennel dogs. The kennel in Severna Saltovka was b…
2127,2022-04-13 12:11:55,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
2128,2022-04-13 12:11:54,RT @clashreport: The scrap metal value of the military vehicles lost by #Russia in #Ukraine was 45 million dollars. https://t.co/kCvsD9SnVm
2129,2022-04-13 12:11:53,"RT @AlexKokcharov: In #Ukraine, since the start of the open invasion by #Russia on 24 February, Russian troops have killed 191 children and…"
2130,2022-04-13 12:11:52,RT @BelgiumMFA: 🔍 Independent experts under the @OSCE #MoscowMechanism revealed clear patterns of international humanitarian law violations…
2131,2022-04-13 12:11:52,"RT @NuestraIraSLG: #FLASH—Earlier today, the remnants of the #Ukraine|ian forces in #Mariupol attempted a breakout. The total number of tro…"
2132,2022-04-13 12:11:52,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
2133,2022-04-13 12:11:51,"RT @KesavayaN: THE SOLE AIM OF AMERICA IS TO FOOL INDIA AND CHINA INTO A FULL FLEDGED WAR AND DESTROY EACH OTHER

@HuXijin_GT @PMOIndia @na…"
2134,2022-04-13 12:11:50,"#Putin is a pariah, but he remains a free pariah. When is the world going to step up &amp; hold Mr. Putin accountable for his #CrimesAgainstHumanity? He cannot be allowed to sulk back to #Russia and lick his wounds - besides #Russians may not want him either. #LeadersLead. #Lead!"
2135,2022-04-13 12:11:50,"#Arestovych ""We are somewhat exhausted"". The fate of the city of Mariupol and other places depended on the delivery of #German weapons, he said. Every minute counts.

German Chancellor #OlafScholz 12.04.2022
""Sanctions against #Russia are effective."" https://t.co/UuzFA3UfVL"
2136,2022-04-13 12:11:47,"RT @MunSecConf: Even before #Russia launched its attack on #Ukraine, Estonian Prime Minister @kajakallas warned Western leaders not to make…"
2137,2022-04-13 12:11:46,"#Russia | President Vladimir Putin said that Kiev-Moscow peace negotiations have ""returned to a deadlock,"" as Ukraine has retracted the agreements reached between both countries during the session held last March in Istambul. https://t.co/QdtCiozhAn"
2138,2022-04-13 12:11:43,RT @RonRonkmfa: The world stands &amp; watches as #Ukraine falls. We must amass troops along Ukraine's western border prepared to respond with…
2139,2022-04-13 12:11:41,"If #PutinsWar becomes #WWIII, where will the battle lines be drawn? #TheWorld against Russia? Russia &amp; China? Russia, China and Afghanistan? #Russia, #China, #Afghanistan and #NorthKorea? Where will the lines be drawn? Who will align with whom? Is #Ukraine prologue or epilogue?"
2140,2022-04-13 12:11:41,RT @olex_scherba: Deputy mayor of #Dnipro Mykhailo Lysenko urges #Russia: please come &amp; get your 1500 dead soldiers clogging our morgues!…
2141,2022-04-13 12:11:40,"RT @ukraine_world: 16 y.o. Karina was raped by #Russia soldiers and shot in the head. Her tortured body was found in #Bucha.
#BuchaMassacre…"
2142,2022-04-13 12:11:39,"RT @UKOSCE: Today @OSCE we heard from 3 independent experts, appointed under OSCE's #MoscowMechanism, that they found clear patterns of IHL…"
2143,2022-04-13 12:11:37,"RT @ORFKolkata: West Vs. Russia: Conflict, Sanctions and Diplomacy in a War of Worlds

Watch @SunjoyJ in conversation with @NaghmaSahar for…"
2144,2022-04-13 12:11:31,RT @khalediskef: Russian soldiers found drones containing liquid containers and spraying machines left by the Ukrainian armed forces. These…
2145,2022-04-13 12:11:30,"RT @nexta_tv: ❗️The #UK has significantly expanded its sanctions list.  In its updated version, there are 206 individuals from #Russia and…"
2146,2022-04-13 12:11:30,"⚡️Polish President Andrzej Duda, Lithuanian President Gitanas Nauseda, Latvian President Egils Levits and Estonian President Alar Karis arrived in Ukraine to meet with Zelensky. 👉 Ax Live #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/Pb9X23cSDS"
2147,2022-04-13 12:11:30,"RT @halyapuff: 62-year-old #Chernihiv village head abducted by #FSB to #Russia and tortured
#Havrylina #TheTaken #StandWithUkraine #Ukraine…"
2148,2022-04-13 12:11:28,RT @RussianEmbassy: President #Putin: #Russia's economy will definitely adapt to the new situation. This is inevitable. https://t.co/E8hF2W…
2149,2022-04-13 12:11:28,"RT @nexta_tv: ❗️The #UK has significantly expanded its sanctions list.  In its updated version, there are 206 individuals from #Russia and…"
2150,2022-04-13 12:11:27,"Russian T-72B3 tanks, BTR-82A, and Shturm-S ATGM carriers in the Slovyansk 

Youtube link : https://t.co/JkPT8pd7xT

#Russia #Ukraine #Crimea #NATO #USA #Europe #JoeBiden #VladimirPutin #Belarus #Donbass #Donetsk #Luhansk #Chernobyl #RussianInvasion #RussiaUkraineWar #Chechen #UN https://t.co/McV94j5yZe"
2151,2022-04-13 12:11:25,RT @nexta_tv: ❗️#Britain bans imports of cast iron and steel from #Russia as of April 14.
2152,2022-04-13 12:11:25,"RT @Nohelema: World #WarCriminals: 

#IsayasAfewerki of #Eritrea in #Tigray
#AbiyAhmed of #Ethiopia in #Tigray
#XiJinping of #China in #Uyg…"
2153,2022-04-13 12:11:23,"Putin is a dangerous criminal that must be stopped some how and his Kremlin regime. Off gas and oil , no fly zone then he may be forced to negotiate. We all have blood on our hands now. #russia #RussiaUkraineWar"
